-4	-3	-2	-1	0	1	2	3	4	V1	V2	V3	V4	V5	V6	V7	V8	V9
ENSGALG00000000004	0.298537544345089	0.182607337047273	0.0993532792939922	0.176385917395894	0.126366323089675	0.0152501791252364	-0.146824524515837	0.0675721159727241	1.14211568156776	0	0	0	0	0	0	0	0	0
ENSGALG00000000140	-3.19929111133443	-3.20800659916419	-3.03410319071634	-2.71541317335959	-2.45445531075156	-2.45182215009713	-2.56577863185385	-2.56860302092809	-2.38988382482044	0	0	0	0	0	0	0	0	0
ENSGALG00000000151	0.819229143800649	0.753789273489627	0.923285191898654	0.603658135683936	0.508489697768128	0.435845338098982	0.745206771572212	0.474616404452362	0.351287794681522	0	0	0	0	0	0	0	0	0
ENSGALG00000000189	0.646664532876263	0.673200185771119	0.697822267665781	0.761398022896953	0.676416478474324	0.634316961293869	0.887427358220625	1.16784543207086	0.913112345617503	0	0	0	0	0	0	0	0	0
ENSGALG00000000208	0.233263234513748	-0.0404810312227051	0.235029857645977	0.102877459543176	0.0568762467885304	-0.0642875499384479	1.10212616531668	1.11182456124647	0.496951057104734	0	0	0	0	0	0	0	0	0
ENSGALG00000000215	0.466170578563358	0.52498058137143	0.0676263403328292	0.458722661505393	0.388562636797237	0.303472945897882	0.579017632503375	0.761562915253347	0.986991115308277	0	0	0	0	0	0	0	0	0
ENSGALG00000000218	1.00730193875615	0.752443849564863	0.915327749042349	0.865223913124922	0.723683354879505	0.816761986378262	0.912492706368456	0.867299293790282	1.39144231259117	0	0	0	0	0	0	0	0	0
ENSGALG00000000241	0.855591939575467	0.828027206979344	0.569847961059944	0.450637825111782	0.831378580630146	0.607723026839926	0.697677264944417	0.858339007820494	0.797723490106289	0	0	0	0	0	0	0	0	0
ENSGALG00000000244	0.75637090530592	0.53302881250547	0.490973988191731	0.419651681511068	0.62586574505919	0.851794188319346	-0.238040179027958	0.259415422180971	1.08365402076442	0	0	0	0	0	0	0	0	0
ENSGALG00000000247	0.964490961619726	0.71849214666306	0.643441777545887	0.861437205652085	0.882264939303838	0.582542251231111	0.899154317802662	0.408436328833477	1.03953059324587	0	0	0	0	0	0	0	0	0
ENSGALG00000000264	0.331147379400208	0.584871085237936	0.408948980339421	0.426143303880226	0.482355552032378	0.472508537378284	0.743525846947877	0.770962138139533	0.927405474205827	0	0	0	0	0	0	0	0	0
ENSGALG00000000273	0.439431620756445	0.230901684196795	0.240042387026015	0.18374300083264	0.13448224857388	0.381749196228221	0.491675947859896	0.571941154457652	1.1990499401842	0	0	0	0	0	0	0	0	0
ENSGALG00000000308	-0.0381765783868735	0.420993696972303	-0.0882769940222055	-0.262222315441478	-0.00457172905189207	0.54171986151762	-0.69516957707046	-0.434813981807712	-1.84738695663553	0	0	0	0	0	0	0	0	0
ENSGALG00000000386	-7.0509736991297	-6.9883794831567	-6.449134876163	-6.45765954419533	-6.63974117705373	-6.49998073357302	-6.78311030882898	-7.0448332438384	-6.89970959594584	0	0	0	0	0	0	0	0	0
ENSGALG00000000395	-5.95433489713967	-5.78381720746669	-6.01096057508379	-6.22361146563262	-5.86332862558219	-5.48544459369702	-6.0164971279863	-6.06813062337895	-6.17942446541911	0	0	0	0	0	0	0	0	0
ENSGALG00000000428	1.08182981098104	0.874169837485723	0.826287299060497	0.707171217023093	0.959014345250134	1.16951544935732	0.194884760671964	0.489902135299707	0.802628690770166	0	0	0	0	0	0	0	0	0
ENSGALG00000000495	-0.0416563890191277	0.0979424166450071	-0.0684914321368355	-0.0281095478588629	0.00994658733002129	0.138014093952211	-0.239357591164844	-0.323583773824407	-0.7724826676043	0	0	0	0	0	0	0	0	0
ENSGALG00000000576	-0.142090742567818	0.381033589907873	0.00310052053853882	-0.0422882634981523	0.186887128452029	0.434499868471796	-0.152691819527737	-0.385426713840324	-1.05226102291473	0	0	0	0	0	0	0	0	0
ENSGALG00000000638	-0.0412155393075775	0.0830796951941561	-0.0848875622056005	-0.0401849843353004	-0.0866622744199201	-0.199263707093268	0.260984411675733	-0.414028151245119	-0.870193140215048	0	0	0	0	0	0	0	0	0
ENSGALG00000000720	0.0689949894540045	-0.367877387494145	-0.286153722779428	-0.457032952228119	-0.0059405127084613	0.087089147756215	-0.76714661557881	-0.632948769720082	-1.24535721522475	0	0	0	0	0	0	0	0	0
ENSGALG00000000723	0.0560212339851773	-0.0141637098557288	0.0130558354801771	-0.0709485310595497	0.0453508699041656	-0.0499837098208884	0.176998972720622	0.102314571139088	0.905569878649946	0	0	0	0	0	0	0	0	0
ENSGALG00000001630	-0.148212620196229	-0.0665176761160104	-0.236986794934634	-0.122829576825294	-0.0934098609118896	-0.120907908637974	-0.0104655417376947	-0.156567967055414	-0.483487515144784	0	0	0	0	0	0	0	0	0
ENSGALG00000001668	0.519792463848638	0.499600133935374	0.377840466402513	0.561802972938089	0.465517229238026	0.418538165599777	0.241525184872419	0.741577515910356	1.01927037924277	0	0	0	0	0	0	0	0	0
ENSGALG00000001677	0.420731592150813	0.361856105969941	0.14460414293679	0.598176493407809	0.539916833230828	0.627042452394754	0.0817569563719598	0.656345729098557	1.24678955819749	0	0	0	0	0	0	0	0	0
ENSGALG00000001717	-0.151958196258433	-0.0848602763683353	-0.149059208655096	-0.0749671559536811	-0.00781212693487632	-0.316448464189364	-0.752796281945781	-0.238033101571553	-0.343425961944959	0	0	0	0	0	0	0	0	0
ENSGALG00000001732	0.188495092328421	0.5967582526538	0.439961586757231	0.487211489854459	0.564276901448881	0.00012947853765688	0.612978488539675	0.937191409557815	0.72625582910065	0	0	0	0	0	0	0	0	0
ENSGALG00000001745	0.185459789054756	0.227545992328496	0.399154449707462	0.393883155885932	0.150895094610103	0.117745503376812	1.49343183212315	1.17183706139703	0.0916331856555912	0	0	0	0	0	0	0	0	0
ENSGALG00000001756	-7.05475232423681	-7.56207194460533	-7.48015309700153	-7.83632513071901	-7.29009422363875	-7.65523552633823	-8.10469580727456	-7.85933678383316	-7.18274395281105	0	0	0	0	0	0	0	0	0
ENSGALG00000001761	0.665577471948741	0.981786894683768	0.642799113403453	1.04027307651232	0.669378439421363	1.27132931568747	0.468428225199021	0.541824695720473	0.285813111100816	0	0	0	0	0	0	0	0	0
ENSGALG00000001763	0.45687815524409	0.462445921565433	0.181118492757165	0.259698943598595	0.49478869194037	0.528806845706622	0.605919322758574	1.00189472108443	0.709128300896947	0	0	0	0	0	0	0	0	0
ENSGALG00000001765	0.781058493206611	0.61281225485685	0.661539493556958	0.764983839640055	0.758682197753726	0.561165344725784	0.720039228563309	0.926187566513287	0.777621915634244	0	0	0	0	0	0	0	0	0
ENSGALG00000001782	0.903369380208377	0.768546600480967	0.636918532574278	0.747259596776217	0.788895288428363	0.598421873278207	0.525006843675457	0.631949666169374	1.07839733557584	0	0	0	0	0	0	0	0	0
ENSGALG00000001801	0.937750058626943	0.724911423431328	0.757096266406801	0.623769144557242	0.507839248608556	0.633966561769325	1.02050546775981	0.439916850728256	0.734609662889325	0	0	0	0	0	0	0	0	0
ENSGALG00000001808	-0.0128194980504297	-0.108915156655371	-0.248866832920657	0.114825044919675	-0.842759961707864	-1.24009556699186	-0.747784335035682	-0.743374370537452	-0.029021371360034	0	0	0	0	0	0	0	0	0
ENSGALG00000001843	0.499150899281874	0.29046429444372	0.369867070780343	0.399914672949057	0.678820246642569	0.160241508166905	0.746600139138144	0.764615363627994	0.831648942571423	0	0	0	0	0	0	0	0	0
ENSGALG00000001851	0.473781103808303	0.720188739865753	0.436514161897239	0.603345868291973	-0.264145210326098	0.184183160155299	0.324919547907127	0.102184466538709	-0.0274340688684303	0	0	0	0	0	0	0	0	0
ENSGALG00000001864	0.798964348719134	0.880501238910441	0.676599806062292	0.855163042907796	0.890957445451174	0.471730274588753	0.822454695747814	0.631301501295167	1.07808580539617	0	0	0	0	0	0	0	0	0
ENSGALG00000001944	0.75276791036766	0.318948481334465	0.568366612092347	0.430437303046147	0.173148728945018	0.335855727519857	1.56082365357443	0.825450791278618	0.0319095984724349	0	0	0	0	0	0	0	0	0
ENSGALG00000001947	0.804671499250703	1.11042490804014	0.716065137135055	1.04299263411033	0.752053332422957	0.658006542680529	0.770712510875702	0.784594631932449	0.820739864851324	0	0	0	0	0	0	0	0	0
ENSGALG00000001954	1.25306293718807	0.7803277126143	0.57843068503355	0.571583933580889	0.468315805693283	0.775455613360023	0.537489595808891	0.790705371256113	0.709044993939687	0	0	0	0	0	0	0	0	0
ENSGALG00000001986	0.754116298800549	0.607280361105802	0.827371818162475	0.650839612946916	0.622149413456793	0.560010081123785	0.485158259231359	0.534270285827216	0.919586837882393	0	0	0	0	0	0	0	0	0
ENSGALG00000002009	0.847567200710391	0.657439597640865	0.682951621278432	0.637485796001548	0.467529174188874	0.681599257849517	0.774141519732464	1.32018645878222	-0.0299716230934504	0	0	0	0	0	0	0	0	0
ENSGALG00000002014	0.0658262286304483	0.174277745115894	0.0188354084116913	0.116092217313105	0.144754056977486	0.0402932087890058	0.377730357934443	0.306146266559864	0.611613939983808	0	0	0	0	0	0	0	0	0
ENSGALG00000002022	0.552395906135688	0.608729972779019	0.781466899148977	0.711354761661506	0.43246524010397	0.41812509607233	1.53210188174541	0.594659916519417	0.225996676260968	0	0	0	0	0	0	0	0	0
ENSGALG00000002069	0.105829681668393	0.865126456347951	0.316608645314095	0.169369013061081	0.346431823853505	0.395069233792904	0.534978196477151	0.984366227549199	-0.134294579231391	0	0	0	0	0	0	0	0	0
ENSGALG00000002087	0.11486427312348	0.263215138384135	0.0484771126248926	0.248785251503517	0.194446424539374	0.019486704030224	0.278126304117529	0.360490523568522	0.553289648219608	0	0	0	0	0	0	0	0	0
ENSGALG00000002110	0.506580117826255	0.615434796875268	0.528635744320134	0.826565130280009	0.726508145785925	0.300158194469166	0.713134869872589	1.07113100791072	0.630093119438465	0	0	0	0	0	0	0	0	0
ENSGALG00000002125	0.843307140171023	0.70031077980385	0.554051080027318	0.741071608199174	0.78044952297746	0.720259777038919	0.0212908283953031	0.664457443350559	1.52173606226445	0	0	0	0	0	0	0	0	0
ENSGALG00000002162	0.0557315387641415	0.192398788127209	0.0857582691117429	0.147787181770484	0.234623871486682	0.0444787848122905	0.408360036526286	0.0247799624580942	0.673180104937806	0	0	0	0	0	0	0	0	0
ENSGALG00000002187	0.85030763673726	0.830800903744698	0.826465179640713	0.841804942169484	0.965013324979331	0.641886361747439	0.550472177671415	0.455631529312279	1.22076270463136	0	0	0	0	0	0	0	0	0
ENSGALG00000002210	0.0938684165028487	0.154189954490313	0.256338979252082	-0.0443806891476317	0.116642164284589	0.355847392618456	0.356018346359132	-0.147961809533831	-1.43596292731306	0	0	0	0	0	0	0	0	0
ENSGALG00000002250	0.820546445462445	0.761996834297556	0.726390060393837	0.452287580280498	0.272218094911465	0.404390270444764	0.813228366934331	0.524674648176032	0.639520884166938	0	0	0	0	0	0	0	0	0
ENSGALG00000002266	-0.237736730931367	-0.218368787213444	0.323973588904868	0.651329165161352	0.14356208574429	0.128353923794949	1.34425166534189	0.426413428430115	0.773646905758345	0	0	0	0	0	0	0	0	0
ENSGALG00000002294	0.558153462705272	0.195518536742649	0.339569340906168	0.36496611463326	0.327000508863202	0.737193618819283	0.102678246296929	0.402865534890695	0.0325946577478664	0	0	0	0	0	0	0	0	0
ENSGALG00000002308	0.630083126201429	0.925486856545513	0.764500608082308	0.669779318932295	0.63791432718765	0.656134150915203	0.760833733347545	0.211645399542073	0.578129861338303	0	0	0	0	0	0	0	0	0
ENSGALG00000002341	0.48055354708372	0.68056343456552	0.513204991404673	0.507467711305489	0.421948772779244	0.116197793639775	0.711235169488906	0.284005612832239	0.952875985288017	0	0	0	0	0	0	0	0	0
ENSGALG00000002345	0.438917808164319	0.356570335716776	0.172833619534536	0.2322387394987	0.474092366390548	0.432725915108844	0.355566823397927	0.248493584062079	0.400525114362371	0	0	0	0	0	0	0	0	0
ENSGALG00000002394	0.774535525893216	1.00707641201641	0.742667546291199	0.819200294743826	0.999983578068409	0.858106668755877	0.935946158550991	0.675398583149194	0.250481340384174	0	0	0	0	0	0	0	0	0
ENSGALG00000002399	0.610137458262894	0.349902583539074	0.178904605041727	0.325511530400538	0.363995648067012	0.362907784310916	0.599831271360781	0.346786278292451	0.363297355824514	0	0	0	0	0	0	0	0	0
ENSGALG00000002419	0.814472420947746	0.367626413226321	0.400221329795404	0.760959483896605	0.523578128457308	0.614610437860328	-0.00594275862469207	0.676092169394045	1.15449104995513	0	0	0	0	0	0	0	0	0
ENSGALG00000002430	0.446109991821791	0.168473285439105	0.12784028511893	0.0881731934316949	0.192509656446339	0.215125480605691	0.139072635642948	0.0401111814635762	0.407582409118584	0	0	0	0	0	0	0	0	0
ENSGALG00000002523	0.574986027612386	0.362240370284271	0.271882075632748	0.370121771439587	0.349466017175644	0.295462256216929	0.665454772300251	0.516181053312621	0.145464829686039	0	0	0	0	0	0	0	0	0
ENSGALG00000002599	0.241740978480114	1.32315139265304	1.2178889951981	0.370660258302303	0.80736057461817	1.0958585474501	0.76416872895284	-0.00416229089271347	0.204062230224021	0	0	0	0	0	0	0	0	0
ENSGALG00000002605	1.16158724385894	1.37610847192226	0.94259510550202	0.854041427891172	0.912148973725355	1.71562602134998	0.520019486163541	0.557898967166039	-0.0322991062734719	0	0	0	0	0	0	0	0	0
ENSGALG00000002696	0.933841387678624	0.742174334475109	0.703274944971309	0.850868254315968	1.14245397024249	1.02449246200127	0.736427921593753	0.553328384383207	0.306798489626889	0	0	0	0	0	0	0	0	0
ENSGALG00000002722	0.248936030354055	0.690756528783046	0.0478883610278835	-0.217489487722752	0.0237436193435627	0.396743470883028	-1.1839185543566	-1.24994420622162	-1.30610534177411	0	0	0	0	0	0	0	0	0
ENSGALG00000002744	-0.0776615141443333	-0.216524967259251	0.251943430152315	-0.148620514360069	0.341457551634116	0.181726671179892	-0.213367004123227	0.762162180476763	2.28369251471827	0	0	0	0	0	0	0	0	0
ENSGALG00000002777	0.903421086234282	0.920423837575548	0.734279670299813	1.01177041548567	0.992563277698926	0.843335721399423	-0.408897628063249	0.420474202582914	1.34873146790923	0	0	0	0	0	0	0	0	0
ENSGALG00000002805	0.370506217210234	0.198737501899807	0.389839271763121	0.279084172552849	0.144296014362203	0.19225369146669	0.475339106579845	0.183544609459671	0.441250625221253	0	0	0	0	0	0	0	0	0
ENSGALG00000002852	0.70319597986869	0.548970587710276	0.468536153704603	0.690716316390901	0.732539669831283	0.788802861786325	0.521742559838985	0.600237753879732	0.65759669462261	0	0	0	0	0	0	0	0	0
ENSGALG00000002872	0.71012605242097	0.650578247026752	0.421589598674052	0.735843142992127	0.688783859271008	0.574412130664025	-0.342445444356721	0.546405690058783	0.92465235297054	0	0	0	0	0	0	0	0	0
ENSGALG00000002917	0.367021564105513	0.191931425036052	0.26049060052699	0.371503801706698	0.534915952787546	0.475853984307689	0.231212358988747	0.291912623026289	0.46718794491793	0	0	0	0	0	0	0	0	0
ENSGALG00000002948	0.810249837447816	0.413625739299508	0.408385871275578	0.418045607683058	0.539781707952081	0.696445878141154	-0.00461728621284951	0.117108813288335	0.864655372458862	0	0	0	0	0	0	0	0	0
ENSGALG00000003019	0.478551054611081	0.578923932951025	0.515039810824333	0.555949509809298	0.517262236673394	0.0889900417000709	0.580745516113867	0.791417037036624	0.410242507660882	0	0	0	0	0	0	0	0	0
ENSGALG00000003087	0.118426499711064	0.124471772682086	0.0966889806910789	0.129570890995726	0.111003816015765	-0.00394269748879417	0.181414682348458	0.137395261948219	0.611595637880591	0	0	0	0	0	0	0	0	0
ENSGALG00000003168	0.471977435230845	0.495458484995057	0.258049214554555	0.391961282273025	0.335402572339918	0.476859542180291	0.223886231498455	0.525660168127676	0.939787800583929	0	0	0	0	0	0	0	0	0
ENSGALG00000003235	0.309965812012229	0.472477242000108	0.372426109550985	0.400683659262055	0.296249563415876	0.170133263193271	0.539325879165189	0.383782374828177	0.94424342834979	0	0	0	0	0	0	0	0	0
ENSGALG00000003258	0.135159671379778	0.0463153603397597	-0.115218059476477	-0.154084016403919	-0.0964051589322898	0.273420291804156	0.451420115766141	0.427346790531266	0.121219363135866	0	0	0	0	0	0	0	0	0
ENSGALG00000003288	0.876365378618592	0.904938129866497	0.64212600245652	0.761099910347535	0.738145537424841	0.803639020829832	0.650646144208416	0.574231423214168	0.906283867068206	0	0	0	0	0	0	0	0	0
ENSGALG00000003295	0.772162701820192	0.638617631434336	0.87784237379338	0.765876510518451	0.832656605432643	0.382825165238027	1.18367383473591	0.553308088972765	0.380340367239656	0	0	0	0	0	0	0	0	0
ENSGALG00000003326	0.812321411450455	0.858672462634088	0.505496169448382	0.662204521009142	0.706461623052413	0.475179327032301	0.0608755916462576	0.137971290436234	1.12217675112844	0	0	0	0	0	0	0	0	0
ENSGALG00000003345	0.024678902850896	0.290873766672052	-0.284023695090101	-0.139724340492384	-0.00817317754920843	-0.213424901506356	-1.42272257143468	-0.619969960770075	-1.03787484767547	0	0	0	0	0	0	0	0	0
ENSGALG00000003365	1.00942795180639	0.868211852438593	0.825805635649657	0.697870305429741	0.748864274084295	0.4747179242877	0.508039442498259	0.364131049584878	0.972704618266755	0	0	0	0	0	0	0	0	0
ENSGALG00000003373	0.956825235023972	0.662976296028136	0.722428880032577	0.696505764857423	0.693574179408085	0.719941337022044	0.676302641438823	0.541791259333121	1.08141145066679	0	0	0	0	0	0	0	0	0
ENSGALG00000003387	0.572555280011803	0.235474844664444	0.268062185109814	0.285319467117776	0.292839699570854	-0.258916688734049	0.151489953384031	0.45547821143697	1.16332217072906	0	0	0	0	0	0	0	0	0
ENSGALG00000003547	0.250771981310918	0.181327724426309	0.237533374526699	0.249278636730645	0.245546800199431	0.156643762119469	0.628785885338537	0.0782845101901097	0.399841559594139	0	0	0	0	0	0	0	0	0
ENSGALG00000003558	0.38282832968124	0.358639720453765	0.211797678552786	0.317837621970731	0.278218088463121	0.350975750409511	0.44605933675237	0.354477850982954	0.716383316242953	0	0	0	0	0	0	0	0	0
ENSGALG00000003605	0.784251233192918	0.700853467457525	0.607191559428554	0.731423065397114	0.65656566007587	0.539687793453401	0.596176105549392	1.0890611060615	1.2430749287832	0	0	0	0	0	0	0	0	0
ENSGALG00000003631	0.730787203168815	0.573054615528505	0.42717360721945	0.693185592443077	0.568693423284616	0.475062888145874	0.281327445279508	0.730655429301078	1.12687261533907	0	0	0	0	0	0	0	0	0
ENSGALG00000003688	0.749879839687837	0.715981219308288	0.701472175528682	0.817167143833993	0.693981840404626	0.610247260617697	0.697836465951829	0.524960264882492	0.869347729942891	0	0	0	0	0	0	0	0	0
ENSGALG00000003708	0.878322449807421	0.782508218704966	0.782865611356428	0.751232057745581	0.79721274570511	0.691993104602042	0.846268070277885	0.634139515681289	1.15701629233257	0	0	0	0	0	0	0	0	0
ENSGALG00000003750	-0.00717065278435136	-0.187829895272828	-0.0728285191899047	-0.119794572800861	-0.626326751123522	0.0536539021685698	-0.376966338359863	-0.547210768262628	-0.770170760111535	0	0	0	0	0	0	0	0	0
ENSGALG00000003775	0.417629852636311	0.346211472071956	0.286162680038715	0.609888861374647	0.583179829394322	0.433445604875264	0.593751547558887	1.16400489321328	0.938341697253342	0	0	0	0	0	0	0	0	0
ENSGALG00000004170	-0.574618861277543	0.358095916119309	0.240335703558738	0.0249554780599466	0.174970947952809	0.0685662768922697	1.60393567542285	0.994777563450967	0.310444775541759	0	0	0	0	0	0	0	0	0
ENSGALG00000004311	0.648600143787918	0.190120040995071	0.122481393329549	0.343500967120737	0.351495720186763	0.407791874640511	0.292777217586792	0.586562269402878	0.796558856172283	0	0	0	0	0	0	0	0	0
ENSGALG00000004350	0.781669260019305	0.587054888011004	0.421378086351218	0.524761530404304	0.612886728355124	0.456425596816936	0.642006441091749	0.551354607599915	1.18298374647289	0	0	0	0	0	0	0	0	0
ENSGALG00000004351	-0.193207627660915	-0.213217063546183	-0.171130976462597	-0.257306568450006	-0.0271617702387887	-0.113586141062333	-0.0535808838559801	-0.110420204637715	-0.895153355664764	0	0	0	0	0	0	0	0	0
ENSGALG00000004353	0.782464473522672	0.873630519345456	0.742787411584305	0.62581257333546	0.770755799345727	0.844072252129829	0.654950593227682	0.513463383921539	1.29612639844019	0	0	0	0	0	0	0	0	0
ENSGALG00000004390	0.57698822374535	0.682614563875665	0.59314964699614	0.688965898423538	0.435963230305047	0.345715500900803	0.808116992212765	0.458915663404718	1.09823367515626	0	0	0	0	0	0	0	0	0
